DATE,avg_expenditure_55_64,avg_expenditure_35_44,avg_expenditure_25_34,avg_expenditure_45_54,CPI,employees_construction,HCAI_GOVT,houses-for-sale-to-sold,HCAI_PP,HCAI_GSE,MORTGAGE30US,GDP,PERMIT,pvt_owned_house_under_const,personal_saving_rate,population,house_units_completed,retail_sales_home_furnishing_stores,UNRATE,unrate_construction,industrial_production_cement,producer_price_index_concrete_brick,job_gains_private,residential_const_val,target,homeownership,nonresidential_const_val,avg_expenditure_35_54,gdp_per_capita,CPI_TREND,GDP_RATE,GDP_TREND,EMP_CONST_RATE,EMP_CONST_TREND,HCAI,houses-for-sale-to-sold-rate,HOUSES_S2S_TREND,industrial_production_cement_cum,cpi_cum,houses-for-sale-to-sold-cum,job_gains_private_cum,pvt_owned_house_under_const_cum,PERMIT_cum,house_units_completed_cum,industrial_production_cement_rate,pvt_owned_house_under_const_rate,PERMIT_rate,job_gains_private_rate,house_units_completed_rate,PERMIT_TREND,job_gains_private_trend,pvt_owned_house_under_const_trend,house_units_completed_trend
2009-12,50903.0,55945.0,46614.0,57784.0,-0.176119816946313,5654.0,11.352,2.079441541679836,7.208348807999999,1.632985382,4.93,14726.828,664.0,517.0,5.6,308695.66,750.0,7024.0,9.9,3.122364924487357,69.8002,197.0,2221.67,255801.0,147.929,67.14,286479.0,113729.0,0.0477066247060292,DOWN,0.0162115560098561,UP,-0.169893509719635,DOWN,6.731111396666666,-0.1499782235599979,DOWN,17214.241899999997,25.071084838966765,204.1247012069388,305061.98999999976,129088.0,189643.0,187867.0,0.0576677255307139,0.0605800795511433,0.037522330759978,0.0869584442908079,0.0521489687050546,UP,UP,UP,UP
2010-01,51126.0,56056.0,46740.0,57810.0,0.34174735701485,5580.0,11.277,2.091864061678393,7.014017918,1.642052338,5.03,14764.611,636.0,501.0,5.9,308901.0,689.0,7011.0,9.8,3.2068032436339315,68.4778,196.5,2108.33,254826.0,147.395,67.1,268992.0,113866.0,0.0477972262958035,UP,0.0228613585611353,UP,-0.162868330815616,DOWN,6.644356752,-0.1788093836622557,DOWN,17282.719699999998,25.41283219598161,206.2165652686172,307170.3199999998,129589.0,190279.0,188556.0,0.0557932746483646,0.0580298731943409,0.0378911300743898,0.0868166446543254,0.0514619029375201,UP,UP,UP,UP
2010-02,51352.0,56166.0,46863.0,57832.0,0.024920738207648,5500.0,11.347,2.1162555148025524,6.684017918,1.622052338,4.99,14836.471,650.0,493.0,5.6,309096.67,670.0,7131.0,9.8,3.299533727885655,66.3508,196.5,2108.33,255121.0,145.631,67.03,267569.0,113998.0,0.0479994527278472,UP,0.0288640986941992,UP,-0.1587116911548208,DOWN,6.5510234186666665,-0.1053521124049972,DOWN,17349.070499999998,25.437752934189263,208.33282078341975,309278.6499999998,130082.0,190929.0,189226.0,0.053666225437756,0.0556636425489808,0.0382601891070093,0.0866767979884342,0.0504464344605533,UP,UP,UP,UP
2010-03,51578.0,56276.0,46986.0,57854.0,0.410628353657108,5537.0,11.417,1.9600947840472696,6.354017918,1.602052338,4.9675,14908.331,687.0,492.0,5.6,309292.34,635.0,7235.0,9.9,3.214867803470662,74.3844,196.5,2108.33,253924.0,145.859,66.96,267614.0,114130.0,0.0482014232877542,UP,0.0348446976271262,UP,-0.1276672027470624,DOWN,6.457690085333333,-0.2015985516427412,DOWN,17423.454899999997,25.84838128784637,210.29291556746705,311386.9799999998,130574.0,191616.0,189861.0,0.0526745744947373,0.0536282307372538,0.0390641622817559,0.0865388642210804,0.0491441699699738,UP,UP,UP,UP
2010-04,51804.0,56386.0,47109.0,57876.0,0.173688491069743,5553.0,11.496,1.824549292051046,6.016956785,1.595528158,5.098000000000001,14980.193,637.0,488.0,6.2,309488.0,737.0,7128.0,9.9,3.0819099697950434,83.5931,196.0,2331.67,254574.0,146.404,66.9,267185.0,114262.0,0.0484031464871012,UP,0.0408045605399261,UP,-0.1027639546403799,DOWN,6.369494981,-0.2616598010858072,DOWN,17507.047999999995,26.022069778916112,212.1174648595181,313718.6499999998,131062.0,192253.0,190598.0,0.0525140410817283,0.0519030752428572,0.039559698993724,0.0865274095321269,0.0483490186632076,UP,UP,UP,UP
2010-05,52030.0,56496.0,47232.0,57898.0,0.0775197354237721,5520.0,11.416,2.2300144001592104,5.566956785,1.545528158,4.8875,15033.993,575.0,476.0,6.7,309708.0,702.0,7110.0,9.6,3.0007198150650303,81.0539,196.0,2331.67,252896.0,146.394,66.9,264485.0,114394.0,0.048542475493045,UP,0.0428227484517959,UP,-0.0999109108902616,DOWN,6.176161647666667,0.0,DOWN,17588.101899999994,26.099589514339883,214.3474792596773,316050.3199999998,131538.0,192828.0,191300.0,0.0523962148600318,0.0503182663052456,0.0395418799125441,0.0865161239860632,0.0475311556941949,UP,UP,UP,UP
2010-06,52256.0,56606.0,47355.0,57920.0,-0.0976267084673888,5516.0,11.336,2.1162555148025524,5.116956784999999,1.495528158,4.7375,15087.793,587.0,447.0,6.5,309928.0,894.0,7072.0,9.4,3.0007198150650303,79.9611,196.0,2331.67,250518.0,145.72,66.9,264369.0,114526.0,0.0486816066957486,DOWN,0.044830581194916,UP,-0.0857717886160608,DOWN,5.982828314333333,-0.0111884856841253,DOWN,17668.062999999995,26.00196280587249,216.46373477447983,318381.98999999976,131985.0,193415.0,192194.0,0.0522235253257831,0.048710612838894,0.0393441858637458,0.0865050038639343,0.0478340358724387,UP,UP,UP,UP
2010-07,52482.0,56716.0,47478.0,57942.0,0.0211043057371509,5508.0,11.262,2.186051276738094,4.671539776,1.454597789,4.564,15141.605,579.0,443.0,6.4,310148.0,572.0,7101.0,9.4,2.8507065015037334,78.0626,196.0,2247.0,244354.0,144.99,66.9,252883.0,114658.0,0.0488205792073461,UP,0.0468292116356162,UP,-0.0741598434092772,DOWN,5.796045855,0.0560649638607863,UP,17746.125599999996,26.023067111609645,218.64978605121797,320628.98999999976,132428.0,193994.0,192766.0,0.0518908171909619,0.0472128151877873,0.0391386521266352,0.0862594819594895,0.0464651764064523,UP,UP,UP,UP
2010-08,52708.0,56826.0,47601.0,57964.0,0.138066427840807,5524.0,11.162,2.174751721484161,4.481539776,1.434597789,4.4275,15197.565,580.0,444.0,6.5,310371.0,592.0,7123.0,9.5,2.833213344056216,80.8866,196.0,2247.0,238695.0,143.915,66.77000000000001,255187.0,114790.0,0.0489658022173463,UP,0.0458601683681301,UP,-0.0581937615026349,DOWN,5.6927125216666665,0.07634344150588,UP,17827.012199999997,26.161133539450454,220.8245377727021,322875.98999999976,132872.0,194574.0,193358.0,0.0518669818295764,0.0459159646053853,0.0388273155681578,0.0860174364040425,0.0452367667278316,UP,UP,UP,UP
2010-09,52934.0,56936.0,47724.0,57986.0,0.0581736230715569,5501.0,11.062,2.028148247292285,4.2915397760000005,1.414597789,4.346,15253.525,563.0,439.0,6.5,310594.0,632.0,7108.0,9.5,2.8449093838194077,80.733,196.0,2247.0,237834.0,143.018,66.64,253420.0,114922.0,0.049110816693175,UP,0.0448991631219432,UP,-0.0506841286983807,DOWN,5.589379188333333,-0.0127261667501049,DOWN,17907.745199999998,26.21930716252201,222.8526860199944,325122.98999999976,133311.0,195137.0,193990.0,0.0518837654546896,0.0446860337914814,0.0384680895134662,0.0857787938771443,0.0446061873266241,UP,UP,UP,UP
2010-10,53160.0,57046.0,47847.0,58008.0,0.124519888847696,5508.0,10.969,2.1041341542702074,4.096322512,1.390304654,4.225,15309.471,558.0,436.0,6.3,310817.0,605.0,7039.0,9.4,2.8507065015037334,82.9329,196.0,2350.67,236512.0,142.531,66.5,257733.0,115054.0,0.0492555780410981,UP,0.0439461369445055,UP,-0.0370676792012125,DOWN,5.485209055333333,0.0500171473781233,UP,17990.678099999997,26.343827051369708,224.9568201742646,327473.65999999974,133747.0,195695.0,194595.0,0.0525272903180644,0.0436150506062125,0.0382235355468001,0.0855651063841108,0.0437071361227847,UP,UP,UP,UP
2010-11,53386.0,57156.0,47970.0,58030.0,0.0420646423819507,5506.0,10.879,2.1041341542702074,4.586322512000001,1.400304654,4.3,15323.461,560.0,431.0,6.1,311003.33,552.0,7098.0,9.8,2.933856869835904,82.6805,196.0,2350.67,237468.0,142.172,66.47,265154.0,115186.0,0.049271051213503,UP,0.0422835513201039,UP,-0.033925767389259,DOWN,5.621875722,0.0367808710780644,UP,18073.3586,26.38589169375166,227.0609543285348,329824.3299999997,134178.0,196255.0,195147.0,0.0527649314544353,0.0426859957425264,0.0377789362697384,0.0853545094893671,0.0420190310634164,UP,UP,UP,UP
2010-12,53612.0,57266.0,48093.0,58052.0,0.171844078920309,5467.0,10.789,1.9459101490553128,5.076322512000001,1.410304654,4.714,15337.451,632.0,427.0,6.5,311189.66,565.0,7057.0,9.3,3.030133700271324,80.3226,196.0,2350.67,239030.0,142.061,66.44,257397.0,115318.0,0.0492865058562678,UP,0.0406267508007056,UP,-0.0336332393585363,DOWN,5.758542388666666,-0.0663695575081688,DOWN,18153.681199999995,26.55773577267197,229.0068644775901,332174.9999999997,134605.0,196887.0,195712.0,0.0531363024381718,0.0418502212914704,0.0374866027471635,0.0851469366199706,0.0409099252036812,UP,UP,UP,UP
2011-01,53784.0,57337.0,48218.0,58388.0,0.476323005397414,5427.0,10.703,1.9878743481543453,5.567214832,1.407345712,4.755,15351.444,576.0,431.0,6.9,311376.0,520.0,6984.0,9.1,3.1135153092103742,79.0521,196.0,2180.0,240548.0,141.52200000000002,66.4,225709.0,115725.0,0.049301950053954,UP,0.0389763725098843,UP,-0.0278022813119518,DOWN,5.8925201813333326,-0.0509896629310272,DOWN,18232.7333,27.034058778069383,230.9947388257445,334354.9999999997,135036.0,197463.0,196232.0,0.0535113705883125,0.0411735057831135,0.0370598088811672,0.0848009207545905,0.0399025877147868,UP,UP,UP,UP
2011-02,53952.0,57403.0,48339.0,58726.0,0.493136502545162,5451.0,10.813,2.091864061678393,4.777214832,1.397345712,4.9525,15420.144,542.0,424.0,7.2,311564.0,615.0,7145.0,9.0,3.0819099697950434,82.803,196.0,2180.0,240062.0,140.351,66.23,229621.0,116129.0,0.0494927013390507,UP,0.03858630038792,UP,-0.0089490141562813,DOWN,5.662520181333334,-0.0115926963791899,DOWN,18315.5363,27.527195280614546,233.08660288742288,336534.9999999997,135460.0,198005.0,196847.0,0.0542107463406238,0.0405113729517021,0.0363906517108956,0.0844595050892196,0.039484709347904,UP,UP,UP,UP
2011-03,54120.0,57469.0,48460.0,59064.0,0.975107203050938,5477.0,10.923,1.9740810260220096,3.987214832,1.387345712,4.836,15488.844,583.0,420.0,6.6,311752.0,591.0,7411.0,9.0,2.995732273553991,80.3605,196.0,2180.0,241586.0,139.982,66.06,237178.0,116533.0,0.0496832225615232,UP,0.0381998386364977,UP,-0.0108953320392458,DOWN,5.4325201813333335,0.0071101555049788,UP,18395.896799999995,28.502302483665485,235.0606839134449,338714.9999999997,135880.0,198588.0,197438.0,0.0543103584807679,0.0398320274331968,0.0357389574676979,0.0841225984722651,0.0391323855274217,UP,UP,UP,UP
2011-04,54288.0,57535.0,48581.0,59402.0,0.643942953545699,5485.0,11.034,1.9021075263969205,3.207698156,1.367309102,4.84,15557.535,581.0,417.0,6.6,311940.0,549.0,7313.0,9.1,2.87919845729804,80.2154,196.0,2322.0,244598.0,140.01,65.9,239923.0,116937.0,0.0498734852856318,UP,0.0378162253262861,UP,-0.0123212285322766,DOWN,5.203002419333334,0.0416295025826579,UP,18476.1122,29.146245437211185,236.96279143984185,341036.9999999997,136297.0,199169.0,197987.0,0.0538751225854625,0.0391658345077077,0.0353414976046959,0.0834944106612661,0.0380348739877774,UP,UP,UP,UP
2011-05,54456.0,57601.0,48702.0,59740.0,0.470418752723364,5516.0,11.124,1.88706964903238,3.3476981560000003,1.387309102,4.6375,15587.585,618.0,415.0,6.5,312162.0,549.0,7245.0,9.0,2.791165107812717,83.0405,198.8,2322.0,245449.0,139.905,66.03,246937.0,117341.0,0.0499342809182411,UP,0.0361609269348089,UP,-0.0007249003579485,DOWN,5.286335752666667,-0.1669828672893481,DOWN,18559.152699999995,29.61666418993455,238.8498610888742,343358.9999999997,136712.0,199787.0,198536.0,0.0537404293515448,0.0385807400875245,0.0354531991849485,0.0828751056271211,0.037127567438776,UP,UP,UP,UP
2011-06,54624.0,57667.0,48823.0,60078.0,-0.107096705669922,5528.0,11.214,1.88706964903238,3.4876981560000004,1.407309102,4.51,15617.635,636.0,416.0,6.7,312384.0,579.0,7234.0,9.1,2.747270914255491,85.5086,198.8,2322.0,247520.0,139.862,66.16000000000001,262949.0,117745.0,0.0499949901403401,DOWN,0.0345147182126259,UP,0.0021731265343134,UP,5.369669085999999,-0.114623084760992,DOWN,18644.6613,29.50956748426463,240.7369307379066,345680.9999999997,137128.0,200423.0,199115.0,0.0538011882411642,0.0382265164391222,0.0355919936102974,0.0822644961683021,0.0353772686907973,UP,UP,UP,UP
2011-07,54792.0,57733.0,48944.0,60416.0,0.0886045666793554,5547.0,11.306,1.9021075263969205,3.640092348,1.437594277,4.545,15647.681,621.0,417.0,6.9,312606.0,634.0,7263.0,9.0,2.6100697927420065,86.6224,198.8,2401.67,249770.0,139.73,66.3,262747.0,118149.0,0.0500556003403645,UP,0.032876474134233,UP,0.0070556602066889,UP,5.461228875,-0.1391343505015489,DOWN,18731.2837,29.598172050943983,242.6390382643035,348082.6699999997,137545.0,201044.0,199749.0,0.0540278351742823,0.0379120347852352,0.0356965588254043,0.0821553487413834,0.0355845602985364,UP,UP,UP,UP
2011-08,54960.0,57799.0,49065.0,60754.0,0.27575889023645,5552.0,11.366,1.8718021769015916,3.830092348,1.447594277,4.27,15712.541,647.0,414.0,6.9,312823.33,614.0,7326.0,9.0,2.602689685444384,88.4423,198.8,2401.67,251877.0,139.308,66.2,272384.0,118553.0,0.0502281623304757,UP,0.033323965649551,UP,0.0050559876574576,UP,5.547895541666667,-0.1500128092437797,DOWN,18819.725999999995,29.873930941180436,244.5108404412051,350484.3399999997,137959.0,201691.0,200363.0,0.0541907287467598,0.0375702807678525,0.0359242698149382,0.0820477088331555,0.0355873284850097,UP,UP,UP,UP
2011-09,55128.0,57865.0,49186.0,61092.0,0.151846211569461,5584.0,11.425999999999998,1.840549633397487,4.020092348,1.457594277,4.106,15777.401,610.0,417.0,6.5,313040.66,603.0,7391.0,9.0,2.5877640352277083,87.5078,198.8,2401.67,250152.0,138.66899999999998,66.1,273972.0,118957.0,0.050400484716586,UP,0.0337679758142853,UP,0.0149754715667504,UP,5.634562208333333,-0.0970589424821974,DOWN,18907.233799999995,30.02577715274989,246.3513900746026,352886.00999999966,138376.0,202301.0,200966.0,0.0543112775801523,0.0372898733314415,0.0360548113315293,0.0819415454249716,0.0353291281790152,UP,UP,UP,UP
2011-10,55296.0,57931.0,49307.0,61430.0,-0.206268263335836,5588.0,11.499,1.791759469228055,4.220913643,1.476148975,4.0675,15842.267,671.0,422.0,6.5,313258.0,566.0,7295.0,8.8,2.617395832834079,88.3034,199.4,2288.33,252821.0,137.953,66.0,270982.0,119361.0,0.0505725855365226,DOWN,0.0342098383400211,UP,0.0144198605283069,UP,5.732020872666666,-0.1607059735953935,DOWN,18995.537199999995,29.819508889414056,248.14314954383065,355174.3399999997,138798.0,202972.0,201532.0,0.054350326951357,0.0370696831289685,0.0365107137284718,0.0812011431575905,0.0350277020198509,UP,UP,UP,UP
2011-11,55464.0,57997.0,49428.0,61768.0,-0.084356133044206,5593.0,11.499,1.7404661748405046,4.360913643,1.486148975,3.9925,15917.787,706.0,433.0,6.6,313443.0,585.0,7385.0,8.6,2.5726122302071057,87.7571,199.4,2288.33,247279.0,137.153,65.8,277776.0,119765.0,0.0507836735865851,DOWN,0.0380521105802284,UP,0.0156774091190352,UP,5.782020872666667,-0.1897510604598491,DOWN,19083.294299999998,29.73515275636985,249.88361571867117,357462.6699999997,139231.0,203678.0,202117.0,0.0543743549397524,0.0369671475828894,0.0371254813914831,0.0804707577140392,0.0350936169275321,UP,UP,UP,UP
2011-12,55632.0,58063.0,49549.0,62106.0,-0.246651637713817,5611.0,11.499,1.667706820558076,4.5009136430000005,1.496148975,3.958,15993.307,697.0,434.0,7.5,313628.0,610.0,7518.0,8.5,2.772588722239781,92.3676,199.3,2288.33,247983.0,136.675,65.6,284011.0,120169.0,0.0509945126072927,DOWN,0.0418727069747998,UP,0.0259989368559726,UP,5.832020872666668,-0.154280289142073,DOWN,19175.6619,29.488501118656032,251.5513225392292,359750.9999999997,139665.0,204375.0,202727.0,0.0547685044802667,0.0369021343853858,0.0373265815481889,0.079750186994373,0.0352160554968667,UP,UP,UP,UP
2012-01,55657.0,58129.0,49423.0,61971.0,0.440019142826751,5626.0,11.492,1.667706820558076,4.65001325,1.495103193,3.915,16068.824,712.0,441.0,7.8,313813.0,545.0,7646.0,8.3,2.873564639579784,95.8403,199.3,2360.0,251869.0,136.608,65.4,293950.0,120100.0,0.0512050934792376,UP,0.0456714559634556,UP,0.0360122149863972,UP,5.879038814333334,-0.1756163796468992,DOWN,19271.502199999995,29.928520261482785,253.21902935978727,362110.9999999997,140106.0,205087.0,203272.0,0.0554089231329515,0.0368578694225328,0.0378830543358786,0.0797474918814205,0.0352473509419056,UP,UP,UP,UP
2012-02,55678.0,58189.0,49302.0,61839.0,0.440297355127631,5629.0,11.482,1.5686159179138452,4.30001325,1.495103193,3.89,16114.924,738.0,450.0,7.8,313999.67,561.0,7627.0,8.3,2.8390784635086144,95.3474,199.3,2360.0,247503.0,136.533,65.43,294111.0,120028.0,0.0513214679493134,UP,0.0440710925402903,UP,0.0321327283997456,UP,5.7590388143333335,-0.2878619144215261,DOWN,19366.849599999998,30.36881761661041,254.7876452777011,364470.9999999997,140556.0,205825.0,203833.0,0.0558131431169272,0.0369295920889803,0.0387340102835416,0.0797448316780473,0.0348742538916679,UP,UP,UP,UP
2012-03,55699.0,58249.0,49181.0,61707.0,0.759455862393086,5625.0,11.472,1.589235205116581,3.95001325,1.495103193,3.954,16161.024,806.0,458.0,8.2,314186.34,582.0,7594.0,8.2,2.8449093838194077,93.6095,199.3,2360.0,252283.0,137.905,65.46000000000001,297053.0,119956.0,0.0514377041344318,UP,0.0424823945708807,UP,0.0266634422888995,UP,5.639038814333333,-0.2168500893442055,DOWN,19460.459099999996,31.1282734790035,256.3768804828177,366830.9999999997,141014.0,206631.0,204415.0,0.0562570287163856,0.0370870329369236,0.0397022670073066,0.0797422057103466,0.0347276301494806,UP,UP,UP,UP
2012-04,55720.0,58309.0,49060.0,61575.0,0.302102950408034,5618.0,11.457,1.589235205116581,3.613364979,1.503634222,3.91,16207.13,732.0,463.0,8.5,314373.0,671.0,7502.0,8.2,2.6741486494265287,94.8689,199.3,2350.33,258567.0,139.155,65.5,304401.0,119884.0,0.0515538230064286,UP,0.0409061816917186,UP,0.0239586349548584,UP,5.524666400333333,-0.1797095984152431,DOWN,19555.327999999998,31.43037642941153,257.9661156879343,369181.3299999997,141477.0,207363.0,205086.0,0.0567691159776549,0.0373008315131485,0.040317170101746,0.0792969567564853,0.0352280313894994,UP,UP,UP,UP
2012-05,55741.0,58369.0,48939.0,61443.0,-0.117347936632105,5604.0,11.387,1.547562508716013,3.683364979,1.493634222,3.798,16244.6,796.0,474.0,8.6,314592.0,626.0,7652.0,8.2,2.653241964607215,92.7701,200.8,2350.33,263797.0,140.155,65.5,305582.0,119812.0,0.0516370409927779,DOWN,0.0412857817783058,UP,0.015827668543705,UP,5.5213330670000005,-0.1983440575170523,DOWN,19648.0981,31.31302849277943,259.5136781966503,371531.6599999997,141951.0,208159.0,205712.0,0.0570174704505426,0.0376054042836196,0.0410504117231656,0.0788575355563589,0.0355066884569098,UP,UP,UP,UP
2012-06,55762.0,58429.0,48818.0,61311.0,-0.146639688445049,5621.0,11.317,1.5686159179138452,3.753364979,1.483634222,3.675,16282.07,794.0,486.0,8.6,314811.0,625.0,7552.0,8.2,2.5494451709255714,91.4465,200.7,2350.33,269664.0,141.03,65.5,302591.0,119740.0,0.0517201431970293,DOWN,0.0416637778712644,UP,0.016683497554569,UP,5.517999733666667,-0.1848315260397241,DOWN,19739.544599999997,31.16638880433438,261.0822941145641,373881.98999999976,142437.0,208953.0,206337.0,0.0570641160926983,0.0379850004834458,0.0416792132084848,0.0784238283952363,0.0356282071984054,UP,UP,UP,UP
2012-07,55783.0,58489.0,48697.0,61179.0,-0.162978586182561,5632.0,11.255,1.5260563034950492,3.819880056,1.48677958,3.55,16319.54,849.0,490.0,7.8,315030.0,676.0,7650.0,8.2,2.509599262378372,90.0581,200.7,2293.67,273587.0,141.66899999999998,65.5,304534.0,119668.0,0.0518031298606481,DOWN,0.0420404357713664,UP,0.0152073777826438,UP,5.520553212,-0.2202756675449059,DOWN,19829.602699999992,31.00341021815182,262.6083504180592,376175.6599999997,142927.0,209802.0,207013.0,0.0569808558172609,0.0383828741134249,0.0426404392298186,0.0776162061125309,0.0357200148497469,UP,UP,UP,UP
2012-08,55804.0,58549.0,48576.0,61047.0,0.556515818143709,5648.0,11.265,1.5260563034950492,3.699880056,1.50677958,3.6019999999999994,16353.160000000002,840.0,495.0,7.6,315248.33,684.0,7608.0,8.1,2.424802725718295,90.1465,200.7,2293.67,279216.0,142.281,65.47,302812.0,119596.0,0.0518738989037626,UP,0.0399619675394646,UP,0.0171432769864376,UP,5.490553212000001,-0.2042148694273181,DOWN,19919.74919999999,31.55992603629553,264.1344067215543,378469.3299999997,143422.0,210642.0,207697.0,0.056806086644305,0.0388347938491246,0.0434231867749619,0.0768190127647237,0.0359495654424336,UP,UP,UP,UP
2012-09,55825.0,58609.0,48455.0,60915.0,0.446221226761131,5661.0,11.275,1.5040773967762742,3.5798800560000004,1.52677958,3.4975,16386.780000000002,930.0,511.0,8.1,315466.66,652.0,7606.0,7.8,2.476538400117484,89.7802,200.7,2293.67,286120.0,142.909,65.44,305507.0,119524.0,0.0519445699903755,UP,0.0378963124996211,UP,0.0136951895944516,UP,5.460553212000001,-0.2018845559916726,DOWN,20009.529399999992,32.00614726305666,265.6384841183305,380762.9999999997,143933.0,211572.0,208349.0,0.0566640404984201,0.0393732957813086,0.0448086787714087,0.0760320473938736,0.0360788187188836,UP,UP,UP,UP
2012-10,55846.0,58669.0,48334.0,60783.0,-0.0388925140553232,5674.0,11.279,1.589235205116581,3.45865384,1.551877129,3.3825000000000003,16420.386,887.0,520.0,8.7,315685.0,730.0,7416.0,7.8,2.4336133554004498,91.4772,200.7,2370.0,294197.0,143.602,65.4,306335.0,119452.0,0.0520150973280326,DOWN,0.0358421168325032,UP,0.0152728949919441,UP,5.4298436563333325,-0.1199451833409381,DOWN,20101.006599999997,31.967254749001334,267.2277193234472,383132.9999999997,144453.0,212459.0,209079.0,0.056565826046781,0.0399345563815785,0.0456809900785129,0.0757734198684947,0.0367639932641106,UP,UP,UP,UP
2012-11,55867.0,58729.0,48213.0,60651.0,-0.473808669488188,5684.0,10.899,1.5260563034950492,3.25865384,1.611877129,3.3519999999999994,16489.935999999998,917.0,534.0,9.5,315855.33,668.0,7634.0,7.7,2.501435951739211,95.9137,200.7,2370.0,296510.0,144.586,65.27000000000001,301430.0,119380.0,0.0522072431071528,DOWN,0.0353130922077854,UP,0.0161393943954032,UP,5.256510323,-0.1314661656061453,DOWN,20196.920299999994,31.49344607951315,268.75377562694223,385502.9999999997,144987.0,213376.0,209747.0,0.0567168240385516,0.0405096589733707,0.0465155522518181,0.0755180379727323,0.0370553048578394,UP,UP,UP,UP
2012-12,55888.0,58789.0,48092.0,60519.0,-0.269306449020735,5724.0,10.519,1.5040773967762742,3.0586538400000003,1.671877129,3.345,16559.485999999997,941.0,551.0,11.6,316025.66,677.0,7931.0,7.9,2.602689685444384,96.1474,200.7,2370.0,299101.0,145.503,65.14,304580.0,119308.0,0.0523991817626454,DOWN,0.0347887876053613,UP,0.0199389049253696,UP,5.083176989666667,-0.1032698366100849,DOWN,20293.0677,31.224139630492413,270.2578530237185,387872.9999999997,145538.0,214317.0,210424.0,0.0566374695526443,0.0411905228892984,0.0474996857265074,0.0752658409831516,0.0372642964359003,UP,UP,UP,UP
2013-01,55923.0,59095.0,48209.0,60951.0,0.295730419292604,5746.0,10.148,1.3862943611198906,2.853973046,1.71883456,3.414,16629.05,940.0,559.0,5.9,316196.0,714.0,7924.0,8.0,2.778819271990417,98.907,201.4,2313.67,303792.0,146.827,65.0,292746.0,120046.0,0.0525909562423307,UP,0.034270168663176,UP,0.0211052504894326,UP,4.906935868666666,-0.1848152614579224,DOWN,20391.974699999995,31.519870049785016,271.6441473848384,390186.6699999997,146097.0,215257.0,211138.0,0.056513991631468,0.0418715056865341,0.0483983837500276,0.0746744709785507,0.0379669644760089,UP,UP,UP,UP
2013-02,55954.0,59406.0,48331.0,61378.0,0.819002952926876,5784.0,10.008,1.410986973710262,2.693973046,1.72883456,3.5325,16652.55,980.0,581.0,5.6,316375.0,729.0,7874.0,7.7,2.7536607123542622,100.6487,201.4,2313.67,309078.0,147.783,65.0,292424.0,120784.0,0.052635480047412,UP,0.0328175586995884,UP,0.027163678374574,UP,4.810269202,-0.1059042087204152,DOWN,20492.6234,32.33887300271189,273.0551343585486,392500.3399999997,146678.0,216237.0,211867.0,0.0565021663139027,0.0426337221103484,0.0493487352135469,0.0740904162230849,0.0386576881749609,UP,UP,UP,UP
2013-03,55985.0,59717.0,48453.0,61805.0,0.261450858437495,5802.0,9.868,1.4350845252893227,2.5339730460000003,1.73883456,3.565,16676.05,936.0,596.0,5.9,316554.0,816.0,7878.0,7.5,2.6878474937846906,100.5747,201.4,2313.67,312083.0,149.963,65.0,290250.0,121522.0,0.0526799534992449,UP,0.0313711409129742,UP,0.0309817376087285,UP,4.713602535333333,-0.1020291473241861,DOWN,20593.1981,32.600323861149384,274.49021888383794,394814.00999999966,147274.0,217173.0,212683.0,0.0565761634875225,0.0434356211367192,0.0497596771083492,0.0735135417188291,0.0396505530798005,UP,UP,UP,UP
2013-04,56016.0,60028.0,48575.0,62232.0,-0.103963947708716,5796.0,9.735,1.4816045409242156,2.374676243,1.759739712,3.4450000000000003,16699.551,1012.0,606.0,6.2,316733.0,712.0,7837.0,7.6,2.580216829592325,95.5687,203.8,2384.0,316537.0,151.519,65.0,293188.0,122260.0,0.0527243798404334,DOWN,0.0299305639645143,UP,0.0311922957763839,UP,4.623138651666666,-0.0701272476579848,DOWN,20688.7668,32.49635991344067,275.97182342476214,397198.00999999966,147880.0,218185.0,213395.0,0.0563431050372172,0.0442639743664853,0.0508724461128161,0.073146989535321,0.0397155050522012,UP,UP,UP,UP
2013-05,56047.0,60339.0,48697.0,62659.0,0.178040777358723,5829.0,9.695,1.5260563034950492,2.3446762430000003,1.769739712,3.536,16770.060999999998,1003.0,620.0,6.4,316954.0,708.0,7776.0,7.5,2.379546134130174,99.5607,203.8,2384.0,321706.0,152.849,65.1,297883.0,122998.0,0.0529100784340945,UP,0.0318346674193229,UP,0.0393648305886521,UP,4.603138651666667,-0.0139942898032172,DOWN,20788.3275,32.674400690799395,277.4978797282572,399582.00999999966,148500.0,219188.0,214103.0,0.0564111064765538,0.0451030306145267,0.0516275982940463,0.072784943141649,0.0399800752994328,UP,UP,UP,UP
2013-06,56078.0,60650.0,48819.0,63086.0,0.23997080855995,5855.0,9.655,1.410986973710262,2.314676243,1.779739712,4.07,16840.571,942.0,629.0,6.5,317175.0,736.0,7988.0,7.5,2.2823823856765264,101.1157,203.8,2384.0,324770.0,154.19899999999998,65.2,302661.0,123736.0,0.0530955182470245,UP,0.0337264132340758,UP,0.0407864130297427,UP,4.583138651666666,-0.1059042087204152,DOWN,20889.4432,32.91437149935935,278.90886670196744,401966.00999999966,149129.0,220130.0,214839.0,0.0566199574814583,0.0459119065050986,0.0521089346325887,0.0724273199418655,0.0403781559433973,UP,UP,UP,UP
